steps	avg_reward	std_reward	success_rate
0	-200.0	0.0	0.0
1000	-139.78	28.514761089653195	1.0
2000	-162.64	40.950829051436806	0.66
3000	-154.6	44.760473634670134	0.73
4000	-151.87	9.679519616179308	1.0
5000	-165.11	13.391710122310739	0.97
6000	-140.55	29.303370113350443	0.99
7000	-155.71	16.103598976626312	1.0
8000	-147.89	15.16436282868489	0.99
9000	-155.75	16.1030276656286	0.99
10000	-149.55	17.09758754912517	0.98
11000	-159.26	13.086344027267508	1.0
12000	-148.26	23.41607140405922	0.98
13000	-151.34	16.35372740386729	0.98
14000	-140.68	26.12771708358769	1.0
15000	-149.99	5.908460036253102	1.0
16000	-148.31	6.006155176150546	1.0
17000	-140.22	20.407635825837346	1.0
18000	-140.55	18.005762966339415	1.0
19000	-140.14	17.093870246377794	0.99
20000	-144.58	18.690200640977615	0.98
